#Acq. time (s)=	10
#Accumulations=	5
#Range=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Odyssey
#Detector=	Syncerity OE
#Objective=	x100_VIS
#Grating=	1800 (450-850nm)
#ND Filter=	1%
#Laser=	532nm_Edge
#Spectro (cm-¹)=	300.006
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	200x100mm Heavy
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-988.9
#Spectral res.(cm-¹)=	2.2
#Full time(s)=	53
#AC=	Calibrated 2026-08-05 15:16
#Project=	A
#Sample=	B
#Site=	C
#Title=	_15_30_31
#Remark=	
#Date=	05.08.2026 15:30
#Acquired=	05.08.2026 15:30:44
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
397.01	1566.5
397.51	1519.5
398.007	1433
398.506	1340
399.006	1285.5
399.503	1168.5
400.003	1107.5
400.5	980.5
400.999	898
401.498	817
401.996	758
402.495	725.5
402.994	690
403.491	680
403.99	640.5
404.487	632
404.986	604
405.485	612
405.982	594
406.481	585
406.978	619.5
407.477	592
407.974	578.5
408.473	570
408.972	583.5
409.469	563
409.968	555
410.464	550
410.963	556.5
411.46	538.5
411.959	556
412.455	564.5
412.954	560
413.45	550.5
413.949	555.5
414.445	541.5
414.944	544.5
415.441	536
415.939	543
416.435	548
416.932	530
417.43	553
417.927	534
418.425	541
418.921	532.5
419.42	521.5
419.916	544.5
420.412	542
420.91	550
421.406	541
421.904	540
422.401	548.5
422.897	550
423.395	530.5
423.891	520.5
424.389	531
424.885	535.5
425.381	525
425.879	522.5
426.374	532
426.87	543.5
427.368	527
427.864	524.5
428.36	540.5
428.858	555.5
429.353	528.5
429.849	540.5
430.347	526.5
430.842	549.5
431.338	536
431.834	522
432.331	533.5
432.827	536.5
433.322	544
433.82	543.5
434.315	538.5
434.811	548.5
435.306	537
435.803	560
436.299	546.5
436.794	559.5
437.289	546
437.785	568.5
438.282	565
438.777	567
439.272	563.5
439.767	573.5
440.263	564
440.76	582.5
441.255	578
441.75	573
442.245	557.5
442.74	594.5
443.235	557
443.732	581.5
444.227	563.5
444.722	590
445.216	584
445.711	578.5
446.206	576
446.701	580
447.196	599
447.69	583.5
448.187	570
448.682	590
449.176	565
449.671	597.5
450.166	600.5
450.66	588
451.155	596
451.649	591.5
452.144	588
452.638	591.5
453.133	603.5
453.627	604.5
454.121	597
454.616	593
455.11	597
455.604	615.5
456.099	592.5
456.593	611
457.087	617
457.581	619
458.075	628.5
458.57	620.5
459.064	624
459.558	631
460.052	623
460.546	612
461.04	620
461.534	618.5
462.028	641
462.522	621
463.016	629
463.509	652.5
464.003	621.5
464.495	643
464.989	637
465.483	624.5
465.976	652.5
466.47	655
466.964	655.5
467.457	665
467.951	668.5
468.443	674.5
468.936	672
469.43	697
469.923	678
470.417	690.5
470.91	706.5
471.402	683
471.895	674.5
472.388	691
472.882	682
473.375	674
473.866	680
474.36	668.5
474.853	680
