Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,7.1165841E+0,0.0000000E+0,,,
,0.0000000E+0,7.1205844E+0,1.0000000E+0,,,
,0.0000000E+0,7.1245848E+0,0.0000000E+0,,,
,0.0000000E+0,7.1285851E+0,1.0000000E+0,,,
,0.0000000E+0,7.1325854E+0,0.0000000E+0,,,
,0.0000000E+0,7.1365857E+0,1.0000000E+0,,,
,0.0000000E+0,7.1405861E+0,1.0000000E+0,,,
,0.0000000E+0,7.1445864E+0,1.0000000E+0,,,
,0.0000000E+0,7.1485867E+0,0.0000000E+0,,,
,0.0000000E+0,7.1525871E+0,0.0000000E+0,,,
,0.0000000E+0,7.1565874E+0,0.0000000E+0,,,
,0.0000000E+0,7.1605877E+0,1.0000000E+0,,,
,0.0000000E+0,7.1645880E+0,0.0000000E+0,,,
,0.0000000E+0,7.1685884E+0,1.0000000E+0,,,
,0.0000000E+0,7.1725887E+0,1.0000000E+0,,,
,0.0000000E+0,7.1765890E+0,2.0000000E+0,,,
,0.0000000E+0,7.1805893E+0,0.0000000E+0,,,
,0.0000000E+0,7.1845897E+0,0.0000000E+0,,,
,0.0000000E+0,7.1885900E+0,1.0000000E+0,,,
,0.0000000E+0,7.1925903E+0,1.0000000E+0,,,
,0.0000000E+0,7.1965907E+0,2.0000000E+0,,,
,0.0000000E+0,7.2005910E+0,1.0000000E+0,,,
,0.0000000E+0,7.2045913E+0,2.0000000E+0,,,
,0.0000000E+0,7.2085916E+0,3.0000000E+0,,,
,0.0000000E+0,7.2125920E+0,1.0000000E+0,,,
,0.0000000E+0,7.2165923E+0,0.0000000E+0,,,
,0.0000000E+0,7.2205926E+0,1.0000000E+0,,,
,0.0000000E+0,7.2245930E+0,1.0000000E+0,,,
,0.0000000E+0,7.2285933E+0,4.0000000E+0,,,
,0.0000000E+0,7.2325936E+0,3.0000000E+0,,,
,0.0000000E+0,7.2365939E+0,0.0000000E+0,,,
,0.0000000E+0,7.2405943E+0,1.0000000E+0,,,
,0.0000000E+0,7.2445946E+0,3.0000000E+0,,,
,0.0000000E+0,7.2485949E+0,1.0000000E+0,,,
,0.0000000E+0,7.2525953E+0,0.0000000E+0,,,
,0.0000000E+0,7.2565956E+0,0.0000000E+0,,,
,0.0000000E+0,7.2605959E+0,3.0000000E+0,,,
,0.0000000E+0,7.2645962E+0,1.0000000E+0,,,
,0.0000000E+0,7.2685966E+0,2.0000000E+0,,,
,0.0000000E+0,7.2725969E+0,0.0000000E+0,,,
,0.0000000E+0,7.2765972E+0,0.0000000E+0,,,
,0.0000000E+0,7.2805976E+0,1.0000000E+0,,,
,0.0000000E+0,7.2845979E+0,4.0000000E+0,,,
,0.0000000E+0,7.2885982E+0,0.0000000E+0,,,
,0.0000000E+0,7.2925985E+0,0.0000000E+0,,,
,0.0000000E+0,7.2965989E+0,3.0000000E+0,,,
,0.0000000E+0,7.3005992E+0,0.0000000E+0,,,
,0.0000000E+0,7.3045995E+0,2.0000000E+0,,,
,0.0000000E+0,7.3085999E+0,1.0000000E+0,,,
,0.0000000E+0,7.3126002E+0,1.0000000E+0,,,
,0.0000000E+0,7.3166005E+0,1.0000000E+0,,,
,0.0000000E+0,7.3206008E+0,1.0000000E+0,,,
,0.0000000E+0,7.3246012E+0,1.0000000E+0,,,
,0.0000000E+0,7.3286015E+0,2.0000000E+0,,,
,0.0000000E+0,7.3326018E+0,0.0000000E+0,,,
,0.0000000E+0,7.3366022E+0,0.0000000E+0,,,
,0.0000000E+0,7.3406025E+0,1.0000000E+0,,,
,0.0000000E+0,7.3446028E+0,0.0000000E+0,,,
,0.0000000E+0,7.3486031E+0,2.0000000E+0,,,
,0.0000000E+0,7.3526035E+0,1.0000000E+0,,,
,0.0000000E+0,7.3566038E+0,2.0000000E+0,,,
,0.0000000E+0,7.3606041E+0,0.0000000E+0,,,
,0.0000000E+0,7.3646045E+0,1.0000000E+0,,,
,0.0000000E+0,7.3686048E+0,1.0000000E+0,,,
,0.0000000E+0,7.3726051E+0,1.0000000E+0,,,
,0.0000000E+0,7.3766054E+0,0.0000000E+0,,,
,0.0000000E+0,7.3806058E+0,2.0000000E+0,,,
,0.0000000E+0,7.3846061E+0,0.0000000E+0,,,
,0.0000000E+0,7.3886064E+0,2.0000000E+0,,,
,0.0000000E+0,7.3926067E+0,1.0000000E+0,,,
,0.0000000E+0,7.3966071E+0,1.0000000E+0,,,
,0.0000000E+0,7.4006074E+0,0.0000000E+0,,,
,0.0000000E+0,7.4046077E+0,0.0000000E+0,,,
,0.0000000E+0,7.4086081E+0,0.0000000E+0,,,
,0.0000000E+0,7.4126084E+0,0.0000000E+0,,,
,0.0000000E+0,7.4166087E+0,1.0000000E+0,,,
,0.0000000E+0,7.4206090E+0,1.0000000E+0,,,
,0.0000000E+0,7.4246094E+0,2.0000000E+0,,,
,0.0000000E+0,7.4286097E+0,3.0000000E+0,,,
,0.0000000E+0,7.4326100E+0,1.0000000E+0,,,
,0.0000000E+0,7.4366104E+0,2.0000000E+0,,,
,0.0000000E+0,7.4406107E+0,2.0000000E+0,,,
,0.0000000E+0,7.4446110E+0,2.0000000E+0,,,
,0.0000000E+0,7.4486113E+0,2.0000000E+0,,,
,0.0000000E+0,7.4526117E+0,1.0000000E+0,,,
,0.0000000E+0,7.4566120E+0,3.0000000E+0,,,
,0.0000000E+0,7.4606123E+0,0.0000000E+0,,,
,0.0000000E+0,7.4646127E+0,2.0000000E+0,,,
,0.0000000E+0,7.4686130E+0,1.0000000E+0,,,
,0.0000000E+0,7.4726133E+0,4.0000000E+0,,,
,0.0000000E+0,7.4766136E+0,2.0000000E+0,,,
,0.0000000E+0,7.4806140E+0,0.0000000E+0,,,
,0.0000000E+0,7.4846143E+0,1.0000000E+0,,,
,0.0000000E+0,7.4886146E+0,5.0000000E+0,,,
,0.0000000E+0,7.4926150E+0,3.0000000E+0,,,
,0.0000000E+0,7.4966153E+0,1.0000000E+0,,,
,0.0000000E+0,7.5006156E+0,2.0000000E+0,,,
,0.0000000E+0,7.5046159E+0,2.0000000E+0,,,
,0.0000000E+0,7.5086163E+0,4.0000000E+0,,,
,0.0000000E+0,7.5126166E+0,5.0000000E+0,,,
,0.0000000E+0,7.5166169E+0,9.0000000E+0,,,
,0.0000000E+0,7.5206173E+0,6.0000000E+0,,,
,0.0000000E+0,7.5246176E+0,4.0000000E+0,,,
,0.0000000E+0,7.5286179E+0,6.0000000E+0,,,
,0.0000000E+0,7.5326182E+0,5.0000000E+0,,,
,0.0000000E+0,7.5366186E+0,4.0000000E+0,,,
,0.0000000E+0,7.5406189E+0,6.0000000E+0,,,
,0.0000000E+0,7.5446192E+0,3.0000000E+0,,,
,0.0000000E+0,7.5486196E+0,1.0000000E+1,,,
,0.0000000E+0,7.5526199E+0,3.0000000E+0,,,
,0.0000000E+0,7.5566202E+0,4.0000000E+0,,,
,0.0000000E+0,7.5606205E+0,1.0000000E+1,,,
,0.0000000E+0,7.5646209E+0,1.3000000E+1,,,
,0.0000000E+0,7.5686212E+0,1.2000000E+1,,,
,0.0000000E+0,7.5726215E+0,1.0000000E+1,,,
,0.0000000E+0,7.5766219E+0,1.0000000E+1,,,
,0.0000000E+0,7.5806222E+0,1.1000000E+1,,,
,0.0000000E+0,7.5846225E+0,8.0000000E+0,,,
,0.0000000E+0,7.5886228E+0,5.0000000E+0,,,
,0.0000000E+0,7.5926232E+0,1.8000000E+1,,,
,0.0000000E+0,7.5966235E+0,1.2000000E+1,,,
,0.0000000E+0,7.6006238E+0,3.0000000E+0,,,
,0.0000000E+0,7.6046242E+0,6.0000000E+0,,,
,0.0000000E+0,7.6086245E+0,1.2000000E+1,,,
,0.0000000E+0,7.6126248E+0,7.0000000E+0,,,
,0.0000000E+0,7.6166251E+0,7.0000000E+0,,,
,0.0000000E+0,7.6206255E+0,8.0000000E+0,,,
,0.0000000E+0,7.6246258E+0,5.0000000E+0,,,
,0.0000000E+0,7.6286261E+0,1.1000000E+1,,,
,0.0000000E+0,7.6326264E+0,1.5000000E+1,,,
,0.0000000E+0,7.6366268E+0,1.0000000E+1,,,
,0.0000000E+0,7.6406271E+0,9.0000000E+0,,,
,0.0000000E+0,7.6446274E+0,7.0000000E+0,,,
,0.0000000E+0,7.6486278E+0,8.0000000E+0,,,
,0.0000000E+0,7.6526281E+0,3.0000000E+0,,,
,0.0000000E+0,7.6566284E+0,8.0000000E+0,,,
,0.0000000E+0,7.6606287E+0,6.0000000E+0,,,
,0.0000000E+0,7.6646291E+0,8.0000000E+0,,,
,0.0000000E+0,7.6686294E+0,9.0000000E+0,,,
,0.0000000E+0,7.6726297E+0,6.0000000E+0,,,
,0.0000000E+0,7.6766301E+0,5.0000000E+0,,,
,0.0000000E+0,7.6806304E+0,8.0000000E+0,,,
,0.0000000E+0,7.6846307E+0,4.0000000E+0,,,
,0.0000000E+0,7.6886310E+0,7.0000000E+0,,,
,0.0000000E+0,7.6926314E+0,7.0000000E+0,,,
,0.0000000E+0,7.6966317E+0,5.0000000E+0,,,
,0.0000000E+0,7.7006320E+0,1.0000000E+1,,,
,0.0000000E+0,7.7046324E+0,7.0000000E+0,,,
,0.0000000E+0,7.7086327E+0,6.0000000E+0,,,
,0.0000000E+0,7.7126330E+0,8.0000000E+0,,,
,0.0000000E+0,7.7166333E+0,7.0000000E+0,,,
,0.0000000E+0,7.7206337E+0,3.0000000E+0,,,
,0.0000000E+0,7.7246340E+0,4.0000000E+0,,,
,0.0000000E+0,7.7286343E+0,9.0000000E+0,,,
,0.0000000E+0,7.7326347E+0,2.0000000E+0,,,
,0.0000000E+0,7.7366350E+0,5.0000000E+0,,,
,0.0000000E+0,7.7406353E+0,1.4000000E+1,,,
,0.0000000E+0,7.7446356E+0,7.0000000E+0,,,
,0.0000000E+0,7.7486360E+0,5.0000000E+0,,,
,0.0000000E+0,7.7526363E+0,7.0000000E+0,,,
,0.0000000E+0,7.7566366E+0,4.0000000E+0,,,
,0.0000000E+0,7.7606370E+0,9.0000000E+0,,,
,0.0000000E+0,7.7646373E+0,5.0000000E+0,,,
,0.0000000E+0,7.7686376E+0,8.0000000E+0,,,
,0.0000000E+0,7.7726379E+0,7.0000000E+0,,,
,0.0000000E+0,7.7766383E+0,8.0000000E+0,,,
,0.0000000E+0,7.7806386E+0,9.0000000E+0,,,
,0.0000000E+0,7.7846389E+0,3.0000000E+0,,,
,0.0000000E+0,7.7886393E+0,9.0000000E+0,,,
,0.0000000E+0,7.7926396E+0,4.0000000E+0,,,
,0.0000000E+0,7.7966399E+0,7.0000000E+0,,,
,0.0000000E+0,7.8006402E+0,8.0000000E+0,,,
,0.0000000E+0,7.8046406E+0,6.0000000E+0,,,
,0.0000000E+0,7.8086409E+0,5.0000000E+0,,,
,0.0000000E+0,7.8126412E+0,4.0000000E+0,,,
,0.0000000E+0,7.8166416E+0,6.0000000E+0,,,
,0.0000000E+0,7.8206419E+0,5.0000000E+0,,,
,0.0000000E+0,7.8246422E+0,8.0000000E+0,,,
,0.0000000E+0,7.8286425E+0,5.0000000E+0,,,
,0.0000000E+0,7.8326429E+0,2.0000000E+0,,,
,0.0000000E+0,7.8366432E+0,5.0000000E+0,,,
,0.0000000E+0,7.8406435E+0,3.0000000E+0,,,
,0.0000000E+0,7.8446439E+0,6.0000000E+0,,,
,0.0000000E+0,7.8486442E+0,4.0000000E+0,,,
,0.0000000E+0,7.8526445E+0,3.0000000E+0,,,
,0.0000000E+0,7.8566448E+0,4.0000000E+0,,,
,0.0000000E+0,7.8606452E+0,3.0000000E+0,,,
,0.0000000E+0,7.8646455E+0,5.0000000E+0,,,
,0.0000000E+0,7.8686458E+0,4.0000000E+0,,,
,0.0000000E+0,7.8726461E+0,3.0000000E+0,,,
,0.0000000E+0,7.8766465E+0,5.0000000E+0,,,
,0.0000000E+0,7.8806468E+0,7.0000000E+0,,,
,0.0000000E+0,7.8846471E+0,0.0000000E+0,,,
,0.0000000E+0,7.8886475E+0,6.0000000E+0,,,
,0.0000000E+0,7.8926478E+0,3.0000000E+0,,,
,0.0000000E+0,7.8966481E+0,4.0000000E+0,,,
,0.0000000E+0,7.9006484E+0,2.0000000E+0,,,
,0.0000000E+0,7.9046488E+0,5.0000000E+0,,,
,0.0000000E+0,7.9086491E+0,3.0000000E+0,,,
,0.0000000E+0,7.9126494E+0,6.0000000E+0,,,
,0.0000000E+0,7.9166498E+0,2.0000000E+0,,,
,0.0000000E+0,7.9206501E+0,4.0000000E+0,,,
,0.0000000E+0,7.9246504E+0,6.0000000E+0,,,
,0.0000000E+0,7.9286507E+0,3.0000000E+0,,,
,0.0000000E+0,7.9326511E+0,6.0000000E+0,,,
,0.0000000E+0,7.9366514E+0,1.0000000E+0,,,
,0.0000000E+0,7.9406517E+0,2.0000000E+0,,,
,0.0000000E+0,7.9446521E+0,3.0000000E+0,,,
,0.0000000E+0,7.9486524E+0,0.0000000E+0,,,
,0.0000000E+0,7.9526527E+0,4.0000000E+0,,,
,0.0000000E+0,7.9566530E+0,2.0000000E+0,,,
,0.0000000E+0,7.9606534E+0,4.0000000E+0,,,
,0.0000000E+0,7.9646537E+0,1.0000000E+0,,,
,0.0000000E+0,7.9686540E+0,1.0000000E+0,,,
,0.0000000E+0,7.9726544E+0,2.0000000E+0,,,
,0.0000000E+0,7.9766547E+0,5.0000000E+0,,,
,0.0000000E+0,7.9806550E+0,2.0000000E+0,,,
,0.0000000E+0,7.9846553E+0,2.0000000E+0,,,
,0.0000000E+0,7.9886557E+0,3.0000000E+0,,,
,0.0000000E+0,7.9926560E+0,2.0000000E+0,,,
,0.0000000E+0,7.9966563E+0,2.0000000E+0,,,
,0.0000000E+0,8.0006567E+0,3.0000000E+0,,,
,0.0000000E+0,8.0046570E+0,3.0000000E+0,,,
,0.0000000E+0,8.0086573E+0,1.0000000E+0,,,
,0.0000000E+0,8.0126576E+0,3.0000000E+0,,,
,0.0000000E+0,8.0166580E+0,3.0000000E+0,,,
,0.0000000E+0,8.0206583E+0,2.0000000E+0,,,
,0.0000000E+0,8.0246586E+0,2.0000000E+0,,,
,0.0000000E+0,8.0286590E+0,3.0000000E+0,,,
,0.0000000E+0,8.0326593E+0,2.0000000E+0,,,
,0.0000000E+0,8.0366596E+0,5.0000000E+0,,,
,0.0000000E+0,8.0406599E+0,2.0000000E+0,,,
,0.0000000E+0,8.0446603E+0,3.0000000E+0,,,
,0.0000000E+0,8.0486606E+0,3.0000000E+0,,,
,0.0000000E+0,8.0526609E+0,2.0000000E+0,,,
,0.0000000E+0,8.0566613E+0,3.0000000E+0,,,
,0.0000000E+0,8.0606616E+0,3.0000000E+0,,,
,0.0000000E+0,8.0646619E+0,3.0000000E+0,,,
,0.0000000E+0,8.0686622E+0,3.0000000E+0,,,
,0.0000000E+0,8.0726626E+0,5.0000000E+0,,,
,0.0000000E+0,8.0766629E+0,2.0000000E+0,,,
,0.0000000E+0,8.0806632E+0,4.0000000E+0,,,
,0.0000000E+0,8.0846636E+0,3.0000000E+0,,,
,0.0000000E+0,8.0886639E+0,3.0000000E+0,,,
,0.0000000E+0,8.0926642E+0,1.0000000E+0,,,
,0.0000000E+0,8.0966645E+0,0.0000000E+0,,,
,0.0000000E+0,8.1006649E+0,1.0000000E+0,,,
,0.0000000E+0,8.1046652E+0,0.0000000E+0,,,
,0.0000000E+0,8.1086655E+0,4.0000000E+0,,,
,0.0000000E+0,8.1126658E+0,1.0000000E+0,,,
,0.0000000E+0,8.1166662E+0,3.0000000E+0,,,
,0.0000000E+0,8.1206665E+0,2.0000000E+0,,,
,0.0000000E+0,8.1246668E+0,0.0000000E+0,,,
,0.0000000E+0,8.1286672E+0,3.0000000E+0,,,
,0.0000000E+0,8.1326675E+0,1.0000000E+0,,,
,0.0000000E+0,8.1366678E+0,0.0000000E+0,,,
,0.0000000E+0,8.1406681E+0,2.0000000E+0,,,
,0.0000000E+0,8.1446685E+0,3.0000000E+0,,,
,0.0000000E+0,8.1486688E+0,1.0000000E+0,,,
,0.0000000E+0,8.1526691E+0,0.0000000E+0,,,
,0.0000000E+0,8.1566695E+0,0.0000000E+0,,,
,0.0000000E+0,8.1606698E+0,2.0000000E+0,,,
,0.0000000E+0,8.1646701E+0,1.0000000E+0,,,
,0.0000000E+0,8.1686704E+0,1.0000000E+0,,,
,0.0000000E+0,8.1726708E+0,1.0000000E+0,,,
,0.0000000E+0,8.1766711E+0,1.0000000E+0,,,
,0.0000000E+0,8.1806714E+0,4.0000000E+0,,,
,0.0000000E+0,8.1846718E+0,2.0000000E+0,,,
,0.0000000E+0,8.1886721E+0,2.0000000E+0,,,
,0.0000000E+0,8.1926724E+0,2.0000000E+0,,,
,0.0000000E+0,8.1966727E+0,2.0000000E+0,,,
,0.0000000E+0,8.2006731E+0,5.0000000E+0,,,
,0.0000000E+0,8.2046734E+0,2.0000000E+0,,,
,0.0000000E+0,8.2086737E+0,1.0000000E+0,,,
,0.0000000E+0,8.2126741E+0,1.0000000E+0,,,
,0.0000000E+0,8.2166744E+0,1.0000000E+0,,,
,0.0000000E+0,8.2206747E+0,2.0000000E+0,,,
,0.0000000E+0,8.2246750E+0,2.0000000E+0,,,
,0.0000000E+0,8.2286754E+0,1.0000000E+0,,,
,0.0000000E+0,8.2326757E+0,1.0000000E+0,,,
,0.0000000E+0,8.2366760E+0,2.0000000E+0,,,
,0.0000000E+0,8.2406764E+0,5.0000000E+0,,,
,0.0000000E+0,8.2446767E+0,3.0000000E+0,,,
,0.0000000E+0,8.2486770E+0,1.0000000E+0,,,
,0.0000000E+0,8.2526773E+0,1.0000000E+0,,,
,0.0000000E+0,8.2566777E+0,2.0000000E+0,,,
,0.0000000E+0,8.2606780E+0,0.0000000E+0,,,
,0.0000000E+0,8.2646783E+0,1.0000000E+0,,,
,0.0000000E+0,8.2686787E+0,4.0000000E+0,,,
,0.0000000E+0,8.2726790E+0,1.0000000E+0,,,
,0.0000000E+0,8.2766793E+0,3.0000000E+0,,,
,0.0000000E+0,8.2806796E+0,1.0000000E+0,,,
,0.0000000E+0,8.2846800E+0,3.0000000E+0,,,
,0.0000000E+0,8.2886803E+0,2.0000000E+0,,,
,0.0000000E+0,8.2926806E+0,0.0000000E+0,,,
,0.0000000E+0,8.2966810E+0,0.0000000E+0,,,
,0.0000000E+0,8.3006813E+0,0.0000000E+0,,,
,0.0000000E+0,8.3046816E+0,1.0000000E+0,,,
,0.0000000E+0,8.3086819E+0,0.0000000E+0,,,
,0.0000000E+0,8.3126823E+0,0.0000000E+0,,,
,0.0000000E+0,8.3166826E+0,3.0000000E+0,,,
,0.0000000E+0,8.3206829E+0,3.0000000E+0,,,
,0.0000000E+0,8.3246833E+0,5.0000000E+0,,,
,0.0000000E+0,8.3286836E+0,4.0000000E+0,,,
,0.0000000E+0,8.3326839E+0,1.0000000E+0,,,
,0.0000000E+0,8.3366842E+0,1.0000000E+0,,,
,0.0000000E+0,8.3406846E+0,1.0000000E+0,,,
,0.0000000E+0,8.3446849E+0,1.0000000E+0,,,
,0.0000000E+0,8.3486852E+0,2.0000000E+0,,,
,0.0000000E+0,8.3526855E+0,5.0000000E+0,,,
,0.0000000E+0,8.3566859E+0,0.0000000E+0,,,
,0.0000000E+0,8.3606862E+0,3.0000000E+0,,,
,0.0000000E+0,8.3646865E+0,0.0000000E+0,,,
,0.0000000E+0,8.3686869E+0,2.0000000E+0,,,
,0.0000000E+0,8.3726872E+0,4.0000000E+0,,,
,0.0000000E+0,8.3766875E+0,0.0000000E+0,,,
,0.0000000E+0,8.3806878E+0,0.0000000E+0,,,
,0.0000000E+0,8.3846882E+0,1.0000000E+0,,,
,0.0000000E+0,8.3886885E+0,2.0000000E+0,,,
,0.0000000E+0,8.3926888E+0,0.0000000E+0,,,
,0.0000000E+0,8.3966892E+0,1.0000000E+0,,,
,0.0000000E+0,8.4006895E+0,2.0000000E+0,,,
,0.0000000E+0,8.4046898E+0,2.0000000E+0,,,
,0.0000000E+0,8.4086901E+0,1.0000000E+0,,,
,0.0000000E+0,8.4126905E+0,1.0000000E+0,,,
,0.0000000E+0,8.4166908E+0,0.0000000E+0,,,
,0.0000000E+0,8.4206911E+0,1.0000000E+0,,,
,0.0000000E+0,8.4246915E+0,2.0000000E+0,,,
,0.0000000E+0,8.4286918E+0,0.0000000E+0,,,
,0.0000000E+0,8.4326921E+0,1.0000000E+0,,,
,0.0000000E+0,8.4366924E+0,3.0000000E+0,,,
,0.0000000E+0,8.4406928E+0,3.0000000E+0,,,
,0.0000000E+0,8.4446931E+0,3.0000000E+0,,,
,0.0000000E+0,8.4486934E+0,0.0000000E+0,,,
,0.0000000E+0,8.4526938E+0,2.0000000E+0,,,
,0.0000000E+0,8.4566941E+0,1.0000000E+0,,,
,0.0000000E+0,8.4606944E+0,1.0000000E+0,,,
,0.0000000E+0,8.4646947E+0,2.0000000E+0,,,
,0.0000000E+0,8.4686951E+0,2.0000000E+0,,,
,0.0000000E+0,8.4726954E+0,0.0000000E+0,,,
,0.0000000E+0,8.4766957E+0,1.0000000E+0,,,
,0.0000000E+0,8.4806961E+0,1.0000000E+0,,,
,0.0000000E+0,8.4846964E+0,2.0000000E+0,,,
,0.0000000E+0,8.4886967E+0,2.0000000E+0,,,
,0.0000000E+0,8.4926970E+0,2.0000000E+0,,,
,0.0000000E+0,8.4966974E+0,3.0000000E+0,,,
,0.0000000E+0,8.5006977E+0,1.0000000E+0,,,
,0.0000000E+0,8.5046980E+0,0.0000000E+0,,,
,0.0000000E+0,8.5086984E+0,0.0000000E+0,,,
,0.0000000E+0,8.5126987E+0,1.0000000E+0,,,
,0.0000000E+0,8.5166990E+0,1.0000000E+0,,,
,0.0000000E+0,8.5206993E+0,1.0000000E+0,,,
,0.0000000E+0,8.5246997E+0,0.0000000E+0,,,
,0.0000000E+0,8.5287000E+0,1.0000000E+0,,,
,0.0000000E+0,8.5327003E+0,0.0000000E+0,,,
,0.0000000E+0,8.5367007E+0,2.0000000E+0,,,
,0.0000000E+0,8.5407010E+0,1.0000000E+0,,,
,0.0000000E+0,8.5447013E+0,1.0000000E+0,,,
,0.0000000E+0,8.5487016E+0,0.0000000E+0,,,
,0.0000000E+0,8.5527020E+0,0.0000000E+0,,,
,0.0000000E+0,8.5567023E+0,0.0000000E+0,,,
,0.0000000E+0,8.5607026E+0,0.0000000E+0,,,
,0.0000000E+0,8.5647029E+0,2.0000000E+0,,,
,0.0000000E+0,8.5687033E+0,1.0000000E+0,,,
,0.0000000E+0,8.5727036E+0,1.0000000E+0,,,
,0.0000000E+0,8.5767039E+0,2.0000000E+0,,,
,0.0000000E+0,8.5807043E+0,0.0000000E+0,,,
,0.0000000E+0,8.5847046E+0,2.0000000E+0,,,
,0.0000000E+0,8.5887049E+0,0.0000000E+0,,,
,0.0000000E+0,8.5927052E+0,0.0000000E+0,,,
,0.0000000E+0,8.5967056E+0,2.0000000E+0,,,
,0.0000000E+0,8.6007059E+0,1.0000000E+0,,,
,0.0000000E+0,8.6047062E+0,0.0000000E+0,,,
,0.0000000E+0,8.6087066E+0,0.0000000E+0,,,
,0.0000000E+0,8.6127069E+0,1.0000000E+0,,,
,0.0000000E+0,8.6167072E+0,2.0000000E+0,,,
,0.0000000E+0,8.6207075E+0,1.0000000E+0,,,
,0.0000000E+0,8.6247079E+0,0.0000000E+0,,,
,0.0000000E+0,8.6287082E+0,0.0000000E+0,,,
,0.0000000E+0,8.6327085E+0,1.0000000E+0,,,
,0.0000000E+0,8.6367089E+0,0.0000000E+0,,,
,0.0000000E+0,8.6407092E+0,3.0000000E+0,,,
,0.0000000E+0,8.6447095E+0,1.0000000E+0,,,
,0.0000000E+0,8.6487098E+0,0.0000000E+0,,,
,0.0000000E+0,8.6527102E+0,0.0000000E+0,,,
,0.0000000E+0,8.6567105E+0,1.0000000E+0,,,
,0.0000000E+0,8.6607108E+0,0.0000000E+0,,,
,0.0000000E+0,8.6647112E+0,0.0000000E+0,,,
,0.0000000E+0,8.6687115E+0,0.0000000E+0,,,
,0.0000000E+0,8.6727118E+0,1.0000000E+0,,,
,0.0000000E+0,8.6767121E+0,1.0000000E+0,,,
,0.0000000E+0,8.6807125E+0,0.0000000E+0,,,
,0.0000000E+0,8.6847128E+0,1.0000000E+0,,,
,0.0000000E+0,8.6887131E+0,1.0000000E+0,,,
,0.0000000E+0,8.6927135E+0,1.0000000E+0,,,
,0.0000000E+0,8.6967138E+0,2.0000000E+0,,,
,0.0000000E+0,8.7007141E+0,0.0000000E+0,,,
,0.0000000E+0,8.7047144E+0,0.0000000E+0,,,
,0.0000000E+0,8.7087148E+0,0.0000000E+0,,,
,0.0000000E+0,8.7127151E+0,1.0000000E+0,,,
,0.0000000E+0,8.7167154E+0,0.0000000E+0,,,
,0.0000000E+0,8.7207158E+0,0.0000000E+0,,,
,0.0000000E+0,8.7247161E+0,1.0000000E+0,,,
,0.0000000E+0,8.7287164E+0,0.0000000E+0,,,
,0.0000000E+0,8.7327167E+0,0.0000000E+0,,,
,0.0000000E+0,8.7367171E+0,0.0000000E+0,,,
,0.0000000E+0,8.7407174E+0,0.0000000E+0,,,
,0.0000000E+0,8.7447177E+0,0.0000000E+0,,,
,0.0000000E+0,8.7487181E+0,1.0000000E+0,,,
,0.0000000E+0,8.7527184E+0,0.0000000E+0,,,
,0.0000000E+0,8.7567187E+0,0.0000000E+0,,,
,0.0000000E+0,8.7607190E+0,0.0000000E+0,,,
,0.0000000E+0,8.7647194E+0,2.0000000E+0,,,
,0.0000000E+0,8.7687197E+0,1.0000000E+0,,,
,0.0000000E+0,8.7727200E+0,0.0000000E+0,,,
,0.0000000E+0,8.7767204E+0,0.0000000E+0,,,
,0.0000000E+0,8.7807207E+0,1.0000000E+0,,,
,0.0000000E+0,8.7847210E+0,2.0000000E+0,,,
,0.0000000E+0,8.7887213E+0,1.0000000E+0,,,
,0.0000000E+0,8.7927217E+0,0.0000000E+0,,,
,0.0000000E+0,8.7967220E+0,0.0000000E+0,,,
,0.0000000E+0,8.8007223E+0,0.0000000E+0,,,
,0.0000000E+0,8.8047226E+0,0.0000000E+0,,,
,0.0000000E+0,8.8087230E+0,0.0000000E+0,,,
,0.0000000E+0,8.8127233E+0,1.0000000E+0,,,
,0.0000000E+0,8.8167236E+0,0.0000000E+0,,,
,0.0000000E+0,8.8207240E+0,1.0000000E+0,,,
,0.0000000E+0,8.8247243E+0,0.0000000E+0,,,
,0.0000000E+0,8.8287246E+0,0.0000000E+0,,,
,0.0000000E+0,8.8327249E+0,0.0000000E+0,,,
,0.0000000E+0,8.8367253E+0,0.0000000E+0,,,
,0.0000000E+0,8.8407256E+0,1.0000000E+0,,,
,0.0000000E+0,8.8447259E+0,0.0000000E+0,,,
,0.0000000E+0,8.8487263E+0,2.0000000E+0,,,
,0.0000000E+0,8.8527266E+0,0.0000000E+0,,,
,0.0000000E+0,8.8567269E+0,1.0000000E+0,,,
,0.0000000E+0,8.8607272E+0,0.0000000E+0,,,
,0.0000000E+0,8.8647276E+0,1.0000000E+0,,,
,0.0000000E+0,8.8687279E+0,0.0000000E+0,,,
,0.0000000E+0,8.8727282E+0,0.0000000E+0,,,
,0.0000000E+0,8.8767286E+0,1.0000000E+0,,,
,0.0000000E+0,8.8807289E+0,0.0000000E+0,,,
,0.0000000E+0,8.8847292E+0,1.0000000E+0,,,
,0.0000000E+0,8.8887295E+0,0.0000000E+0,,,
,0.0000000E+0,8.8927299E+0,0.0000000E+0,,,
,0.0000000E+0,8.8967302E+0,0.0000000E+0,,,
,0.0000000E+0,8.9007305E+0,0.0000000E+0,,,
,0.0000000E+0,8.9047309E+0,0.0000000E+0,,,
,0.0000000E+0,8.9087312E+0,2.0000000E+0,,,
,0.0000000E+0,8.9127315E+0,0.0000000E+0,,,
