Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,3.5202853E+0,2.9800000E+2,,,
,0.0000000E+0,3.5242856E+0,2.9000000E+2,,,
,0.0000000E+0,3.5282860E+0,2.7300000E+2,,,
,0.0000000E+0,3.5322863E+0,2.9400000E+2,,,
,0.0000000E+0,3.5362866E+0,2.8300000E+2,,,
,0.0000000E+0,3.5402869E+0,2.4000000E+2,,,
,0.0000000E+0,3.5442873E+0,2.6300000E+2,,,
,0.0000000E+0,3.5482876E+0,2.6100000E+2,,,
,0.0000000E+0,3.5522879E+0,2.6400000E+2,,,
,0.0000000E+0,3.5562882E+0,2.5900000E+2,,,
,0.0000000E+0,3.5602886E+0,2.5100000E+2,,,
,0.0000000E+0,3.5642889E+0,2.5100000E+2,,,
,0.0000000E+0,3.5682892E+0,2.6200000E+2,,,
,0.0000000E+0,3.5722895E+0,2.5400000E+2,,,
,0.0000000E+0,3.5762899E+0,2.4000000E+2,,,
,0.0000000E+0,3.5802902E+0,2.5000000E+2,,,
,0.0000000E+0,3.5842905E+0,2.3700000E+2,,,
,0.0000000E+0,3.5882908E+0,2.4600000E+2,,,
,0.0000000E+0,3.5922912E+0,2.4100000E+2,,,
,0.0000000E+0,3.5962915E+0,2.3600000E+2,,,
,0.0000000E+0,3.6002918E+0,2.2200000E+2,,,
,0.0000000E+0,3.6042921E+0,2.2100000E+2,,,
,0.0000000E+0,3.6082924E+0,2.2800000E+2,,,
,0.0000000E+0,3.6122928E+0,2.3800000E+2,,,
,0.0000000E+0,3.6162931E+0,1.7500000E+2,,,
,0.0000000E+0,3.6202934E+0,2.0700000E+2,,,
,0.0000000E+0,3.6242937E+0,2.0400000E+2,,,
,0.0000000E+0,3.6282941E+0,2.2200000E+2,,,
,0.0000000E+0,3.6322944E+0,1.8700000E+2,,,
,0.0000000E+0,3.6362947E+0,2.1700000E+2,,,
,0.0000000E+0,3.6402950E+0,2.0600000E+2,,,
,0.0000000E+0,3.6442954E+0,2.2200000E+2,,,
,0.0000000E+0,3.6482957E+0,1.8000000E+2,,,
,0.0000000E+0,3.6522960E+0,1.8700000E+2,,,
,0.0000000E+0,3.6562963E+0,1.8300000E+2,,,
,0.0000000E+0,3.6602967E+0,1.7300000E+2,,,
,0.0000000E+0,3.6642970E+0,2.1500000E+2,,,
,0.0000000E+0,3.6682973E+0,2.0800000E+2,,,
,0.0000000E+0,3.6722976E+0,1.7000000E+2,,,
,0.0000000E+0,3.6762980E+0,1.7900000E+2,,,
,0.0000000E+0,3.6802983E+0,1.7100000E+2,,,
,0.0000000E+0,3.6842986E+0,2.0200000E+2,,,
,0.0000000E+0,3.6882989E+0,1.8500000E+2,,,
,0.0000000E+0,3.6922993E+0,1.6700000E+2,,,
,0.0000000E+0,3.6962996E+0,1.9200000E+2,,,
,0.0000000E+0,3.7002999E+0,1.8100000E+2,,,
,0.0000000E+0,3.7043002E+0,1.8000000E+2,,,
,0.0000000E+0,3.7083006E+0,1.5700000E+2,,,
,0.0000000E+0,3.7123009E+0,1.4900000E+2,,,
,0.0000000E+0,3.7163012E+0,1.8300000E+2,,,
,0.0000000E+0,3.7203015E+0,1.3300000E+2,,,
,0.0000000E+0,3.7243019E+0,1.5400000E+2,,,
,0.0000000E+0,3.7283022E+0,1.5600000E+2,,,
,0.0000000E+0,3.7323025E+0,1.3700000E+2,,,
,0.0000000E+0,3.7363028E+0,1.4200000E+2,,,
,0.0000000E+0,3.7403031E+0,1.4800000E+2,,,
,0.0000000E+0,3.7443035E+0,1.7000000E+2,,,
,0.0000000E+0,3.7483038E+0,1.4200000E+2,,,
,0.0000000E+0,3.7523041E+0,1.4200000E+2,,,
,0.0000000E+0,3.7563044E+0,1.4700000E+2,,,
,0.0000000E+0,3.7603048E+0,1.5200000E+2,,,
,0.0000000E+0,3.7643051E+0,1.5200000E+2,,,
,0.0000000E+0,3.7683054E+0,1.3900000E+2,,,
,0.0000000E+0,3.7723057E+0,1.3600000E+2,,,
,0.0000000E+0,3.7763061E+0,1.2700000E+2,,,
,0.0000000E+0,3.7803064E+0,1.4400000E+2,,,
,0.0000000E+0,3.7843067E+0,1.2600000E+2,,,
,0.0000000E+0,3.7883070E+0,1.3700000E+2,,,
,0.0000000E+0,3.7923074E+0,1.3100000E+2,,,
,0.0000000E+0,3.7963077E+0,1.0500000E+2,,,
,0.0000000E+0,3.8003080E+0,1.0600000E+2,,,
,0.0000000E+0,3.8043083E+0,1.3200000E+2,,,
,0.0000000E+0,3.8083087E+0,1.0900000E+2,,,
,0.0000000E+0,3.8123090E+0,1.1600000E+2,,,
,0.0000000E+0,3.8163093E+0,1.3000000E+2,,,
,0.0000000E+0,3.8203096E+0,1.1700000E+2,,,
,0.0000000E+0,3.8243100E+0,1.1700000E+2,,,
,0.0000000E+0,3.8283103E+0,1.1700000E+2,,,
,0.0000000E+0,3.8323106E+0,1.3600000E+2,,,
,0.0000000E+0,3.8363109E+0,1.3200000E+2,,,
,0.0000000E+0,3.8403113E+0,1.2200000E+2,,,
,0.0000000E+0,3.8443116E+0,1.3200000E+2,,,
,0.0000000E+0,3.8483119E+0,1.1200000E+2,,,
,0.0000000E+0,3.8523122E+0,1.0900000E+2,,,
,0.0000000E+0,3.8563126E+0,1.0900000E+2,,,
,0.0000000E+0,3.8603129E+0,1.0000000E+2,,,
,0.0000000E+0,3.8643132E+0,1.0100000E+2,,,
,0.0000000E+0,3.8683135E+0,1.1100000E+2,,,
,0.0000000E+0,3.8723138E+0,1.0300000E+2,,,
,0.0000000E+0,3.8763142E+0,1.0100000E+2,,,
,0.0000000E+0,3.8803145E+0,1.0800000E+2,,,
,0.0000000E+0,3.8843148E+0,9.9000000E+1,,,
,0.0000000E+0,3.8883151E+0,7.5000000E+1,,,
,0.0000000E+0,3.8923155E+0,1.0400000E+2,,,
,0.0000000E+0,3.8963158E+0,1.0400000E+2,,,
,0.0000000E+0,3.9003161E+0,1.1600000E+2,,,
,0.0000000E+0,3.9043164E+0,8.0000000E+1,,,
,0.0000000E+0,3.9083168E+0,9.1000000E+1,,,
,0.0000000E+0,3.9123171E+0,8.4000000E+1,,,
,0.0000000E+0,3.9163174E+0,8.8000000E+1,,,
,0.0000000E+0,3.9203177E+0,9.0000000E+1,,,
,0.0000000E+0,3.9243181E+0,9.7000000E+1,,,
,0.0000000E+0,3.9283184E+0,9.2000000E+1,,,
,0.0000000E+0,3.9323187E+0,1.2400000E+2,,,
,0.0000000E+0,3.9363190E+0,7.7000000E+1,,,
,0.0000000E+0,3.9403194E+0,7.7000000E+1,,,
,0.0000000E+0,3.9443197E+0,8.8000000E+1,,,
,0.0000000E+0,3.9483200E+0,8.5000000E+1,,,
,0.0000000E+0,3.9523203E+0,7.9000000E+1,,,
,0.0000000E+0,3.9563207E+0,7.5000000E+1,,,
,0.0000000E+0,3.9603210E+0,8.0000000E+1,,,
,0.0000000E+0,3.9643213E+0,7.9000000E+1,,,
,0.0000000E+0,3.9683216E+0,7.9000000E+1,,,
,0.0000000E+0,3.9723220E+0,8.0000000E+1,,,
,0.0000000E+0,3.9763223E+0,7.9000000E+1,,,
,0.0000000E+0,3.9803226E+0,7.0000000E+1,,,
,0.0000000E+0,3.9843229E+0,7.0000000E+1,,,
,0.0000000E+0,3.9883233E+0,6.2000000E+1,,,
,0.0000000E+0,3.9923236E+0,8.3000000E+1,,,
,0.0000000E+0,3.9963239E+0,6.4000000E+1,,,
,0.0000000E+0,4.0003242E+0,6.7000000E+1,,,
,0.0000000E+0,4.0043245E+0,8.4000000E+1,,,
,0.0000000E+0,4.0083249E+0,7.1000000E+1,,,
,0.0000000E+0,4.0123252E+0,6.9000000E+1,,,
,0.0000000E+0,4.0163255E+0,5.1000000E+1,,,
,0.0000000E+0,4.0203258E+0,5.7000000E+1,,,
,0.0000000E+0,4.0243262E+0,6.2000000E+1,,,
,0.0000000E+0,4.0283265E+0,6.5000000E+1,,,
,0.0000000E+0,4.0323268E+0,5.1000000E+1,,,
,0.0000000E+0,4.0363271E+0,6.6000000E+1,,,
,0.0000000E+0,4.0403275E+0,7.4000000E+1,,,
,0.0000000E+0,4.0443278E+0,5.5000000E+1,,,
,0.0000000E+0,4.0483281E+0,4.9000000E+1,,,
,0.0000000E+0,4.0523284E+0,5.6000000E+1,,,
,0.0000000E+0,4.0563288E+0,6.1000000E+1,,,
,0.0000000E+0,4.0603291E+0,6.2000000E+1,,,
,0.0000000E+0,4.0643294E+0,7.5000000E+1,,,
,0.0000000E+0,4.0683297E+0,5.2000000E+1,,,
,0.0000000E+0,4.0723301E+0,4.9000000E+1,,,
,0.0000000E+0,4.0763304E+0,6.6000000E+1,,,
,0.0000000E+0,4.0803307E+0,5.6000000E+1,,,
,0.0000000E+0,4.0843310E+0,6.5000000E+1,,,
,0.0000000E+0,4.0883314E+0,5.1000000E+1,,,
,0.0000000E+0,4.0923317E+0,7.3000000E+1,,,
,0.0000000E+0,4.0963320E+0,6.6000000E+1,,,
,0.0000000E+0,4.1003323E+0,4.6000000E+1,,,
,0.0000000E+0,4.1043327E+0,4.8000000E+1,,,
,0.0000000E+0,4.1083330E+0,6.1000000E+1,,,
,0.0000000E+0,4.1123333E+0,4.8000000E+1,,,
,0.0000000E+0,4.1163336E+0,5.5000000E+1,,,
,0.0000000E+0,4.1203340E+0,4.4000000E+1,,,
,0.0000000E+0,4.1243343E+0,5.1000000E+1,,,
,0.0000000E+0,4.1283346E+0,4.4000000E+1,,,
,0.0000000E+0,4.1323349E+0,4.9000000E+1,,,
,0.0000000E+0,4.1363352E+0,4.4000000E+1,,,
,0.0000000E+0,4.1403356E+0,5.8000000E+1,,,
,0.0000000E+0,4.1443359E+0,5.0000000E+1,,,
,0.0000000E+0,4.1483362E+0,5.9000000E+1,,,
,0.0000000E+0,4.1523365E+0,5.1000000E+1,,,
,0.0000000E+0,4.1563369E+0,5.3000000E+1,,,
,0.0000000E+0,4.1603372E+0,4.9000000E+1,,,
,0.0000000E+0,4.1643375E+0,4.7000000E+1,,,
,0.0000000E+0,4.1683378E+0,4.0000000E+1,,,
,0.0000000E+0,4.1723382E+0,5.7000000E+1,,,
,0.0000000E+0,4.1763385E+0,5.2000000E+1,,,
,0.0000000E+0,4.1803388E+0,4.6000000E+1,,,
,0.0000000E+0,4.1843391E+0,4.1000000E+1,,,
,0.0000000E+0,4.1883395E+0,4.4000000E+1,,,
,0.0000000E+0,4.1923398E+0,4.2000000E+1,,,
,0.0000000E+0,4.1963401E+0,3.2000000E+1,,,
,0.0000000E+0,4.2003404E+0,4.2000000E+1,,,
,0.0000000E+0,4.2043408E+0,4.1000000E+1,,,
,0.0000000E+0,4.2083411E+0,3.7000000E+1,,,
,0.0000000E+0,4.2123414E+0,4.3000000E+1,,,
,0.0000000E+0,4.2163417E+0,4.0000000E+1,,,
,0.0000000E+0,4.2203421E+0,3.8000000E+1,,,
,0.0000000E+0,4.2243424E+0,4.2000000E+1,,,
,0.0000000E+0,4.2283427E+0,4.3000000E+1,,,
,0.0000000E+0,4.2323430E+0,4.9000000E+1,,,
,0.0000000E+0,4.2363434E+0,4.2000000E+1,,,
,0.0000000E+0,4.2403437E+0,3.8000000E+1,,,
,0.0000000E+0,4.2443440E+0,4.4000000E+1,,,
,0.0000000E+0,4.2483443E+0,2.5000000E+1,,,
,0.0000000E+0,4.2523446E+0,3.8000000E+1,,,
,0.0000000E+0,4.2563450E+0,3.3000000E+1,,,
,0.0000000E+0,4.2603453E+0,2.9000000E+1,,,
,0.0000000E+0,4.2643456E+0,4.0000000E+1,,,
,0.0000000E+0,4.2683459E+0,2.7000000E+1,,,
,0.0000000E+0,4.2723463E+0,4.2000000E+1,,,
,0.0000000E+0,4.2763466E+0,4.4000000E+1,,,
,0.0000000E+0,4.2803469E+0,3.8000000E+1,,,
,0.0000000E+0,4.2843472E+0,3.6000000E+1,,,
,0.0000000E+0,4.2883476E+0,3.8000000E+1,,,
,0.0000000E+0,4.2923479E+0,4.5000000E+1,,,
,0.0000000E+0,4.2963482E+0,3.9000000E+1,,,
,0.0000000E+0,4.3003485E+0,4.0000000E+1,,,
,0.0000000E+0,4.3043489E+0,3.1000000E+1,,,
,0.0000000E+0,4.3083492E+0,3.3000000E+1,,,
,0.0000000E+0,4.3123495E+0,4.1000000E+1,,,
,0.0000000E+0,4.3163498E+0,2.9000000E+1,,,
,0.0000000E+0,4.3203502E+0,2.1000000E+1,,,
,0.0000000E+0,4.3243505E+0,3.0000000E+1,,,
,0.0000000E+0,4.3283508E+0,3.0000000E+1,,,
,0.0000000E+0,4.3323511E+0,2.4000000E+1,,,
,0.0000000E+0,4.3363515E+0,2.1000000E+1,,,
,0.0000000E+0,4.3403518E+0,2.7000000E+1,,,
,0.0000000E+0,4.3443521E+0,3.8000000E+1,,,
,0.0000000E+0,4.3483524E+0,4.0000000E+1,,,
,0.0000000E+0,4.3523528E+0,3.2000000E+1,,,
,0.0000000E+0,4.3563531E+0,2.2000000E+1,,,
,0.0000000E+0,4.3603534E+0,1.6000000E+1,,,
,0.0000000E+0,4.3643537E+0,3.0000000E+1,,,
,0.0000000E+0,4.3683541E+0,2.6000000E+1,,,
,0.0000000E+0,4.3723544E+0,3.9000000E+1,,,
,0.0000000E+0,4.3763547E+0,3.2000000E+1,,,
,0.0000000E+0,4.3803550E+0,3.4000000E+1,,,
,0.0000000E+0,4.3843553E+0,2.3000000E+1,,,
,0.0000000E+0,4.3883557E+0,3.4000000E+1,,,
,0.0000000E+0,4.3923560E+0,3.0000000E+1,,,
,0.0000000E+0,4.3963563E+0,2.6000000E+1,,,
,0.0000000E+0,4.4003566E+0,3.2000000E+1,,,
,0.0000000E+0,4.4043570E+0,2.5000000E+1,,,
,0.0000000E+0,4.4083573E+0,2.9000000E+1,,,
,0.0000000E+0,4.4123576E+0,3.0000000E+1,,,
,0.0000000E+0,4.4163579E+0,2.0000000E+1,,,
,0.0000000E+0,4.4203583E+0,2.9000000E+1,,,
,0.0000000E+0,4.4243586E+0,3.0000000E+1,,,
,0.0000000E+0,4.4283589E+0,3.0000000E+1,,,
,0.0000000E+0,4.4323592E+0,2.5000000E+1,,,
,0.0000000E+0,4.4363596E+0,2.7000000E+1,,,
,0.0000000E+0,4.4403599E+0,2.3000000E+1,,,
,0.0000000E+0,4.4443602E+0,1.8000000E+1,,,
,0.0000000E+0,4.4483605E+0,2.7000000E+1,,,
,0.0000000E+0,4.4523609E+0,1.8000000E+1,,,
,0.0000000E+0,4.4563612E+0,2.0000000E+1,,,
,0.0000000E+0,4.4603615E+0,2.0000000E+1,,,
,0.0000000E+0,4.4643618E+0,1.6000000E+1,,,
,0.0000000E+0,4.4683622E+0,2.7000000E+1,,,
,0.0000000E+0,4.4723625E+0,1.9000000E+1,,,
,0.0000000E+0,4.4763628E+0,2.4000000E+1,,,
,0.0000000E+0,4.4803631E+0,2.3000000E+1,,,
,0.0000000E+0,4.4843635E+0,2.5000000E+1,,,
,0.0000000E+0,4.4883638E+0,2.1000000E+1,,,
,0.0000000E+0,4.4923641E+0,2.0000000E+1,,,
,0.0000000E+0,4.4963644E+0,1.7000000E+1,,,
,0.0000000E+0,4.5003648E+0,1.2000000E+1,,,
,0.0000000E+0,4.5043651E+0,2.7000000E+1,,,
,0.0000000E+0,4.5083654E+0,2.0000000E+1,,,
,0.0000000E+0,4.5123657E+0,2.5000000E+1,,,
,0.0000000E+0,4.5163660E+0,2.0000000E+1,,,
,0.0000000E+0,4.5203664E+0,2.0000000E+1,,,
,0.0000000E+0,4.5243667E+0,2.6000000E+1,,,
,0.0000000E+0,4.5283670E+0,1.8000000E+1,,,
,0.0000000E+0,4.5323673E+0,1.5000000E+1,,,
,0.0000000E+0,4.5363677E+0,2.2000000E+1,,,
,0.0000000E+0,4.5403680E+0,1.8000000E+1,,,
,0.0000000E+0,4.5443683E+0,1.8000000E+1,,,
,0.0000000E+0,4.5483686E+0,1.0000000E+1,,,
,0.0000000E+0,4.5523690E+0,2.6000000E+1,,,
,0.0000000E+0,4.5563693E+0,2.2000000E+1,,,
,0.0000000E+0,4.5603696E+0,1.8000000E+1,,,
,0.0000000E+0,4.5643699E+0,1.5000000E+1,,,
,0.0000000E+0,4.5683703E+0,1.9000000E+1,,,
,0.0000000E+0,4.5723706E+0,1.9000000E+1,,,
,0.0000000E+0,4.5763709E+0,1.5000000E+1,,,
,0.0000000E+0,4.5803712E+0,1.8000000E+1,,,
,0.0000000E+0,4.5843716E+0,2.5000000E+1,,,
,0.0000000E+0,4.5883719E+0,2.6000000E+1,,,
,0.0000000E+0,4.5923722E+0,1.6000000E+1,,,
,0.0000000E+0,4.5963725E+0,2.0000000E+1,,,
,0.0000000E+0,4.6003729E+0,1.8000000E+1,,,
,0.0000000E+0,4.6043732E+0,1.4000000E+1,,,
,0.0000000E+0,4.6083735E+0,1.5000000E+1,,,
,0.0000000E+0,4.6123738E+0,1.5000000E+1,,,
,0.0000000E+0,4.6163742E+0,1.2000000E+1,,,
,0.0000000E+0,4.6203745E+0,1.8000000E+1,,,
,0.0000000E+0,4.6243748E+0,1.5000000E+1,,,
,0.0000000E+0,4.6283751E+0,1.2000000E+1,,,
,0.0000000E+0,4.6323755E+0,1.3000000E+1,,,
,0.0000000E+0,4.6363758E+0,1.1000000E+1,,,
,0.0000000E+0,4.6403761E+0,1.6000000E+1,,,
,0.0000000E+0,4.6443764E+0,1.4000000E+1,,,
,0.0000000E+0,4.6483767E+0,2.0000000E+1,,,
,0.0000000E+0,4.6523771E+0,1.8000000E+1,,,
,0.0000000E+0,4.6563774E+0,1.8000000E+1,,,
,0.0000000E+0,4.6603777E+0,1.9000000E+1,,,
,0.0000000E+0,4.6643780E+0,1.5000000E+1,,,
,0.0000000E+0,4.6683784E+0,1.4000000E+1,,,
,0.0000000E+0,4.6723787E+0,1.2000000E+1,,,
,0.0000000E+0,4.6763790E+0,2.1000000E+1,,,
,0.0000000E+0,4.6803793E+0,1.8000000E+1,,,
,0.0000000E+0,4.6843797E+0,1.5000000E+1,,,
,0.0000000E+0,4.6883800E+0,1.6000000E+1,,,
,0.0000000E+0,4.6923803E+0,8.0000000E+0,,,
,0.0000000E+0,4.6963806E+0,1.5000000E+1,,,
,0.0000000E+0,4.7003810E+0,1.5000000E+1,,,
,0.0000000E+0,4.7043813E+0,1.4000000E+1,,,
,0.0000000E+0,4.7083816E+0,1.8000000E+1,,,
,0.0000000E+0,4.7123819E+0,1.8000000E+1,,,
,0.0000000E+0,4.7163823E+0,1.4000000E+1,,,
,0.0000000E+0,4.7203826E+0,1.9000000E+1,,,
,0.0000000E+0,4.7243829E+0,1.6000000E+1,,,
,0.0000000E+0,4.7283832E+0,1.1000000E+1,,,
,0.0000000E+0,4.7323836E+0,1.1000000E+1,,,
,0.0000000E+0,4.7363839E+0,1.2000000E+1,,,
,0.0000000E+0,4.7403842E+0,2.3000000E+1,,,
,0.0000000E+0,4.7443845E+0,1.4000000E+1,,,
,0.0000000E+0,4.7483849E+0,9.0000000E+0,,,
,0.0000000E+0,4.7523852E+0,1.9000000E+1,,,
,0.0000000E+0,4.7563855E+0,1.1000000E+1,,,
,0.0000000E+0,4.7603858E+0,1.1000000E+1,,,
,0.0000000E+0,4.7643862E+0,1.7000000E+1,,,
,0.0000000E+0,4.7683865E+0,1.2000000E+1,,,
,0.0000000E+0,4.7723868E+0,1.0000000E+1,,,
,0.0000000E+0,4.7763871E+0,1.1000000E+1,,,
,0.0000000E+0,4.7803874E+0,1.8000000E+1,,,
,0.0000000E+0,4.7843878E+0,1.6000000E+1,,,
,0.0000000E+0,4.7883881E+0,1.2000000E+1,,,
,0.0000000E+0,4.7923884E+0,1.4000000E+1,,,
,0.0000000E+0,4.7963887E+0,1.3000000E+1,,,
,0.0000000E+0,4.8003891E+0,7.0000000E+0,,,
,0.0000000E+0,4.8043894E+0,1.3000000E+1,,,
,0.0000000E+0,4.8083897E+0,1.4000000E+1,,,
,0.0000000E+0,4.8123900E+0,7.0000000E+0,,,
,0.0000000E+0,4.8163904E+0,1.5000000E+1,,,
,0.0000000E+0,4.8203907E+0,9.0000000E+0,,,
,0.0000000E+0,4.8243910E+0,1.2000000E+1,,,
,0.0000000E+0,4.8283913E+0,1.8000000E+1,,,
,0.0000000E+0,4.8323917E+0,9.0000000E+0,,,
,0.0000000E+0,4.8363920E+0,1.2000000E+1,,,
,0.0000000E+0,4.8403923E+0,1.0000000E+1,,,
,0.0000000E+0,4.8443926E+0,9.0000000E+0,,,
,0.0000000E+0,4.8483930E+0,1.2000000E+1,,,
,0.0000000E+0,4.8523933E+0,2.4000000E+1,,,
,0.0000000E+0,4.8563936E+0,1.1000000E+1,,,
,0.0000000E+0,4.8603939E+0,8.0000000E+0,,,
,0.0000000E+0,4.8643943E+0,9.0000000E+0,,,
,0.0000000E+0,4.8683946E+0,1.6000000E+1,,,
,0.0000000E+0,4.8723949E+0,6.0000000E+0,,,
,0.0000000E+0,4.8763952E+0,1.0000000E+1,,,
,0.0000000E+0,4.8803956E+0,1.2000000E+1,,,
,0.0000000E+0,4.8843959E+0,1.2000000E+1,,,
,0.0000000E+0,4.8883962E+0,1.2000000E+1,,,
,0.0000000E+0,4.8923965E+0,6.0000000E+0,,,
,0.0000000E+0,4.8963968E+0,1.8000000E+1,,,
,0.0000000E+0,4.9003972E+0,1.3000000E+1,,,
,0.0000000E+0,4.9043975E+0,9.0000000E+0,,,
,0.0000000E+0,4.9083978E+0,1.0000000E+1,,,
,0.0000000E+0,4.9123981E+0,1.5000000E+1,,,
,0.0000000E+0,4.9163985E+0,7.0000000E+0,,,
,0.0000000E+0,4.9203988E+0,9.0000000E+0,,,
,0.0000000E+0,4.9243991E+0,1.0000000E+1,,,
,0.0000000E+0,4.9283994E+0,1.1000000E+1,,,
,0.0000000E+0,4.9323998E+0,9.0000000E+0,,,
,0.0000000E+0,4.9364001E+0,7.0000000E+0,,,
,0.0000000E+0,4.9404004E+0,1.2000000E+1,,,
,0.0000000E+0,4.9444007E+0,9.0000000E+0,,,
,0.0000000E+0,4.9484011E+0,1.0000000E+1,,,
,0.0000000E+0,4.9524014E+0,8.0000000E+0,,,
,0.0000000E+0,4.9564017E+0,1.1000000E+1,,,
,0.0000000E+0,4.9604020E+0,5.0000000E+0,,,
,0.0000000E+0,4.9644024E+0,6.0000000E+0,,,
,0.0000000E+0,4.9684027E+0,6.0000000E+0,,,
,0.0000000E+0,4.9724030E+0,1.3000000E+1,,,
,0.0000000E+0,4.9764033E+0,9.0000000E+0,,,
,0.0000000E+0,4.9804037E+0,7.0000000E+0,,,
,0.0000000E+0,4.9844040E+0,7.0000000E+0,,,
,0.0000000E+0,4.9884043E+0,7.0000000E+0,,,
,0.0000000E+0,4.9924046E+0,7.0000000E+0,,,
,0.0000000E+0,4.9964050E+0,8.0000000E+0,,,
,0.0000000E+0,5.0004053E+0,1.5000000E+1,,,
,0.0000000E+0,5.0044056E+0,9.0000000E+0,,,
,0.0000000E+0,5.0084059E+0,5.0000000E+0,,,
,0.0000000E+0,5.0124063E+0,1.1000000E+1,,,
,0.0000000E+0,5.0164066E+0,1.8000000E+1,,,
,0.0000000E+0,5.0204069E+0,8.0000000E+0,,,
,0.0000000E+0,5.0244072E+0,9.0000000E+0,,,
,0.0000000E+0,5.0284075E+0,8.0000000E+0,,,
,0.0000000E+0,5.0324079E+0,1.1000000E+1,,,
,0.0000000E+0,5.0364082E+0,9.0000000E+0,,,
,0.0000000E+0,5.0404085E+0,1.6000000E+1,,,
,0.0000000E+0,5.0444088E+0,8.0000000E+0,,,
,0.0000000E+0,5.0484092E+0,8.0000000E+0,,,
,0.0000000E+0,5.0524095E+0,6.0000000E+0,,,
,0.0000000E+0,5.0564098E+0,7.0000000E+0,,,
,0.0000000E+0,5.0604101E+0,1.3000000E+1,,,
,0.0000000E+0,5.0644105E+0,1.3000000E+1,,,
,0.0000000E+0,5.0684108E+0,1.2000000E+1,,,
,0.0000000E+0,5.0724111E+0,1.2000000E+1,,,
,0.0000000E+0,5.0764114E+0,1.2000000E+1,,,
,0.0000000E+0,5.0804118E+0,7.0000000E+0,,,
,0.0000000E+0,5.0844121E+0,7.0000000E+0,,,
,0.0000000E+0,5.0884124E+0,1.1000000E+1,,,
,0.0000000E+0,5.0924127E+0,4.0000000E+0,,,
,0.0000000E+0,5.0964131E+0,1.0000000E+1,,,
,0.0000000E+0,5.1004134E+0,7.0000000E+0,,,
,0.0000000E+0,5.1044137E+0,8.0000000E+0,,,
,0.0000000E+0,5.1084140E+0,6.0000000E+0,,,
,0.0000000E+0,5.1124144E+0,4.0000000E+0,,,
,0.0000000E+0,5.1164147E+0,7.0000000E+0,,,
,0.0000000E+0,5.1204150E+0,8.0000000E+0,,,
,0.0000000E+0,5.1244153E+0,1.3000000E+1,,,
,0.0000000E+0,5.1284157E+0,8.0000000E+0,,,
,0.0000000E+0,5.1324160E+0,7.0000000E+0,,,
,0.0000000E+0,5.1364163E+0,8.0000000E+0,,,
,0.0000000E+0,5.1404166E+0,8.0000000E+0,,,
,0.0000000E+0,5.1444170E+0,7.0000000E+0,,,
,0.0000000E+0,5.1484173E+0,8.0000000E+0,,,
,0.0000000E+0,5.1524176E+0,5.0000000E+0,,,
,0.0000000E+0,5.1564179E+0,9.0000000E+0,,,
,0.0000000E+0,5.1604182E+0,1.2000000E+1,,,
,0.0000000E+0,5.1644186E+0,9.0000000E+0,,,
,0.0000000E+0,5.1684189E+0,7.0000000E+0,,,
,0.0000000E+0,5.1724192E+0,4.0000000E+0,,,
,0.0000000E+0,5.1764195E+0,5.0000000E+0,,,
,0.0000000E+0,5.1804199E+0,1.1000000E+1,,,
,0.0000000E+0,5.1844202E+0,8.0000000E+0,,,
,0.0000000E+0,5.1884205E+0,6.0000000E+0,,,
,0.0000000E+0,5.1924208E+0,2.0000000E+0,,,
,0.0000000E+0,5.1964212E+0,6.0000000E+0,,,
,0.0000000E+0,5.2004215E+0,9.0000000E+0,,,
,0.0000000E+0,5.2044218E+0,9.0000000E+0,,,
,0.0000000E+0,5.2084221E+0,7.0000000E+0,,,
,0.0000000E+0,5.2124225E+0,8.0000000E+0,,,
,0.0000000E+0,5.2164228E+0,9.0000000E+0,,,
,0.0000000E+0,5.2204231E+0,8.0000000E+0,,,
,0.0000000E+0,5.2244234E+0,6.0000000E+0,,,
,0.0000000E+0,5.2284238E+0,1.0000000E+1,,,
,0.0000000E+0,5.2324241E+0,4.0000000E+0,,,
,0.0000000E+0,5.2364244E+0,1.4000000E+1,,,
,0.0000000E+0,5.2404247E+0,9.0000000E+0,,,
,0.0000000E+0,5.2444251E+0,7.0000000E+0,,,
,0.0000000E+0,5.2484254E+0,1.0000000E+1,,,
,0.0000000E+0,5.2524257E+0,1.3000000E+1,,,
,0.0000000E+0,5.2564260E+0,2.0000000E+1,,,
,0.0000000E+0,5.2604264E+0,9.0000000E+0,,,
,0.0000000E+0,5.2644267E+0,8.0000000E+0,,,
,0.0000000E+0,5.2684270E+0,3.0000000E+0,,,
,0.0000000E+0,5.2724273E+0,7.0000000E+0,,,
,0.0000000E+0,5.2764277E+0,5.0000000E+0,,,
,0.0000000E+0,5.2804280E+0,7.0000000E+0,,,
,0.0000000E+0,5.2844283E+0,1.1000000E+1,,,
,0.0000000E+0,5.2884286E+0,7.0000000E+0,,,
,0.0000000E+0,5.2924289E+0,6.0000000E+0,,,
,0.0000000E+0,5.2964293E+0,3.0000000E+0,,,
,0.0000000E+0,5.3004296E+0,1.0000000E+1,,,
,0.0000000E+0,5.3044299E+0,8.0000000E+0,,,
,0.0000000E+0,5.3084302E+0,6.0000000E+0,,,
,0.0000000E+0,5.3124306E+0,5.0000000E+0,,,
,0.0000000E+0,5.3164309E+0,7.0000000E+0,,,
